ref	sent.word	text	word	norm	lemma	pos	analysis	gloss
16.01.058	100.12	συνεπιστενάξαι:	συνεπιστενάξαι	συνεπιστενάξαι	συνεπιστενάζω	verb	AAN^AAO.3S	groan at
16.01.059	101.01	πρόσεχε	πρόσεχε	πρόσεχε	προσέχω	verb	PAD.2S^IAI.3S	to hold to, offer
16.01.060	101.02	μέντοι	μέντοι	μέντοι	μέντοι	particle	-	however, nevertheless; of course (answers)
16.01.061	101.03	μὴ	μὴ	μή	μή	conjunction	-	not
16.01.062	101.04	καὶ	καὶ	καί	καί	conjunction	-	and, also
16.01.063	101.05	ἔσωθεν	ἔσωθεν	ἔσωθεν	ἔσωθεν	adverb	-	from within
16.01.064	101.06	στενάξῃς.	στενάξῃς	στενάξῃς	στενάζω	verb	AAS.2S	to sigh often, sigh deeply
17.01.001	102.01	μέμνησο,	μέμνησο	μέμνησο	μιμνήσκω	verb	XMD.2S^YMI.2S	to remind
17.01.002	102.02	ὅτι	ὅτι	ὅτι	ὅστις	pronoun	SSN	indef. relative or indirect interrogative
17.01.003	102.03	ὑποκριτὴς	ὑποκριτὴς	ὑποκριτής	ὑποκριτής	noun	NSM	an interpreter, actor
17.01.004	102.04	εἶ	εἶ	εἶ	εἶμι	verb	PAI.2S	come, go
17.01.005	102.05	δράματος,	δράματος	δράματος	δρᾶμα	noun	GSN	a deed, act
17.01.006	102.06	οἵου	οἵου	οἵου	οἷος	adjective	GSY	(such a kind) as; for οἷός τε see οἷος III.2
17.01.007	102.07	ἂν	ἂν	ἄν	ἄν	particle	-	modal particle
17.01.008	102.08	θέλῃ	θέλῃ	θέλῃ	ἐθέλω	verb	PMS.2S^PMI.2S^PAS.3S	to will, wish, purpose
17.01.009	102.09	ὁ	ὁ	ὁ	ὁ	article	NSM	the
17.01.010	102.10	διδάσκαλος:	διδάσκαλος	διδάσκαλος	διδάσκαλος	noun	NSZ	a teacher, master
17.01.011	103.01	ἂν	ἂν	ἄν	ἄν	particle	-	modal particle
17.01.012	103.02	βραχύ,	βραχύ	βραχύ	βραχύς	adjective	VSM^SSN	short
17.01.013	103.03	βραχέος:	βραχέος	βραχέος	βραχύς	adjective	GSY	short
17.01.014	104.01	ἂν	ἂν	ἄν	ἄν	particle	-	modal particle
17.01.015	104.02	μακρόν,	μακρόν	μακρόν	μακρός	adjective	ASM^SSN	long
17.01.016	104.03	μακροῦ:	μακροῦ	μακροῦ	μακρός	adjective	GSY	long
17.01.017	105.01	ἂν	ἂν	ἄν	ἄν	particle	-	modal particle
17.01.018	105.02	πτωχὸν	πτωχὸν	πτωχόν	πτωχός	adjective	ASM^SSN^ASZ^SSN	one who crouches
17.01.019	105.03	ὑποκρίνασθαί	ὑποκρίνασθαί	ὑποκρίνασθαι	ὑποκρίνομαι	verb	AMN	-
17.01.020	105.04	σε	σε	σε	σύ	pronoun	AS-2	you (personal pronoun)
17.01.021	105.05	θέλῃ,	θέλῃ	θέλῃ	ἐθέλω	verb	PMS.2S^PMI.2S^PAS.3S	to will, wish, purpose
17.01.022	105.06	ἵνα	ἵνα	ἵνα	ἵνα	conjunction	-	in order that (conj.); where (rel. adv.)
17.01.023	105.07	καὶ	καὶ	καί	καί	conjunction	-	and, also
17.01.024	105.08	τοῦτον	τοῦτον	τοῦτον	οὗτος	pronoun	ASM	this; that
17.01.025	105.09	εὐφυῶς	εὐφυῶς	εὐφυῶς	εὐφυής	adverb	-	well-grown, shapely, goodly
17.01.026	105.10	ὑποκρίνῃ	ὑποκρίνῃ	ὑποκρίνῃ	ὑποκρίνομαι	verb	AMS.2S^AAS.3S^PMS.2S^PMI.2S^PAS.3S	-
17.01.027	105.11	ἂν	ἂν	ἄν	ἄν	particle	-	modal particle
17.01.028	105.12	χωλόν,	χωλόν	χωλόν	χωλός	adjective	ASM^SSN	lame
17.01.029	105.13	ἂν	ἂν	ἄν	ἄν	particle	-	modal particle
17.01.030	105.14	ἄρχοντα,	ἄρχοντα	ἄρχοντα	ἄρχων	noun	ASM	a ruler, commander, chief, captain
17.01.031	105.15	ἂν	ἂν	ἄν	ἄν	particle	-	modal particle
17.01.032	105.16	ἰδιώτην.	ἰδιώτην	ἰδιώτην	ἰδιώτης	noun	ASM	a private person, an individual
17.01.033	106.01	σὸν	σὸν	σόν	σός	adjective	ASM^SSN	your
17.01.034	106.02	γὰρ	γὰρ	γάρ	γάρ	particle	-	for
17.01.035	106.03	τοῦτ’	τοῦτ’	τοῦτο	οὗτος	pronoun	SSN	this; that
17.01.036	106.04	ἔστι,	ἔστι	ἐστί(ν)	εἰμί	verb	PAI.3S	to be
17.01.037	106.05	τὸ	τὸ	τό	ὁ	article	SSN	the
17.01.038	106.06	δοθὲν	δοθὲν	δοθέν	δίδωμι	verb	APP.SS-	to give
17.01.039	106.07	ὑποκρίνασθαι	ὑποκρίνασθαι	ὑποκρίνασθαι	ὑποκρίνομαι	verb	AMN	-
17.01.040	106.08	πρόσωπον	πρόσωπον	πρόσωπον	πρόσωπον	noun	SSN	the face, visage, countenance
17.01.041	106.09	καλῶς:	καλῶς	καλῶς	καλός	noun	---	beautiful
17.01.042	107.01	ἐκλέξασθαι	ἐκλέξασθαι	ἐκλέξασθαι	ἐκλέγω	verb	AMN	to pick out; single out
17.01.043	107.02	δ’	δ’	δέ	δέ	particle	-	but
17.01.044	107.03	αὐτὸ	αὐτὸ	αὐτό	αὐτός	pronoun	SSN	unemph. 3rd pers.pronoun; -self; [the] same
17.01.045	107.04	ἄλλου.	ἄλλου	ἄλλου	ἄλλος	adjective	GSN^GSM	other, another
18.01.001	108.01	κόραξ	κόραξ	κόραξ	κόραξ	noun	NSM	carrion-crow
18.01.002	108.02	ὅταν	ὅταν	ὅταν	ὅταν	conjunction	-	when, whenever
18.01.003	108.03	μὴ	μὴ	μή	μή	conjunction	-	not
18.01.004	108.04	αἴσιον	αἴσιον	αἴσιον	αἴσιος	adjective	ASM^SSN^ASZ^SSN	boding well, auspicious
18.01.005	108.05	κεκράγῃ,	κεκράγῃ	κεκράγῃ	κράζω	verb	XAS.3S	to croak
18.01.006	108.06	μὴ	μὴ	μή	μή	conjunction	-	not
18.01.007	108.07	συναρπαζέτω	συναρπαζέτω	συναρπαζέτω	συναρπάζω	verb	PAD.3S^PAD.3S	to seize and carry clean away
18.01.008	108.08	σε	σε	σε	σύ	pronoun	AS-2	you (personal pronoun)
18.01.009	108.09	ἡ	ἡ	ἡ	ὁ	article	NSF	the
18.01.010	108.10	φαντασία:	φαντασία	φαντασία	φαντασία	noun	SDF^NSF	imagination, the power by which an object is presented
18.01.011	109.01	ἀλλ’	ἀλλ’	ἀλλά	ἀλλά	adverb	-	otherwise, but
18.01.012	109.02	εὐθὺς	εὐθὺς	εὐθύς	εὐθύς	adverb	-	straight, direct
18.01.013	109.03	διαίρει	διαίρει	διαίρει	διαίρω	verb	PMI.2S^PAI.3S	to raise up, lift up
18.01.014	109.04	παρὰ	παρὰ	παρά	παρά	preposition	-	from the side of, c. gen., beside, alongside of, c. dat., to the side of, motion alongside of, c. acc.
18.01.015	109.05	σεαυτῷ	σεαυτῷ	σεαυτῷ	σαυτοῦ	pronoun	DSY^DSN^DSM	-
18.01.016	109.06	καὶ	καὶ	καί	καί	conjunction	-	and, also
18.01.017	109.07	λέγε	λέγε	λέγε	λέγω	verb	PAD.2S^IAI.3S	to say, tell, speak; epic and arch.: pick, gather
18.01.018	109.08	ὅτι	ὅτι	ὅτι	ὅστις	pronoun	SSN	indef. relative or indirect interrogative
18.01.019	109.09	«τούτων	τούτων	τούτων	οὗτος	pronoun	GPX	this; that
18.01.020	109.10	ἐμοὶ	ἐμοὶ	ἐμοί	ἐγώ	pronoun	DSZ1	I (first person pronoun)
18.01.021	109.11	οὐδὲν	οὐδὲν	οὐδέν	οὐδείς	pronoun	SSN	not one, nobody
18.01.022	109.12	ἐπισημαίνεται,	ἐπισημαίνεται	ἐπισημαίνεται	ἐπισημαίνω	verb	PMI.3S	to set a mark upon
18.01.023	109.13	ἀλλ’	ἀλλ’	ἀλλά	ἀλλά	adverb	-	otherwise, but
18.01.024	109.14	ἢ	ἢ	ἤ	ἠέ	conjunction	-	ah!
18.01.025	109.15	τῷ	τῷ	τῷ	ὁ	article	DSY	the
18.01.026	109.16	σωματίῳ	σωματίῳ	σωματίῳ	σωμάτιον	noun	DSN	a poor body
18.01.027	109.17	μου	μου	μου	ἐγώ	pronoun	GSZ1	I (first person pronoun)
18.01.028	109.18	ἢ	ἢ	ἤ	ἠέ	conjunction	-	ah!
18.01.029	109.19	τῷ	τῷ	τῷ	ὁ	article	DSY	the
18.01.030	109.20	κτησειδίῳ	κτησειδίῳ	κτησειδίῳ	κτησείδιον	noun	DSN	small possession
18.01.031	109.21	μου	μου	μου	ἐγώ	pronoun	GSZ1	I (first person pronoun)
18.01.032	109.22	ἢ	ἢ	ἤ	ἠέ	conjunction	-	ah!
18.01.033	109.23	τῷ	τῷ	τῷ	ὁ	article	DSY	the
18.01.034	109.24	δοξαρίῳ	δοξαρίῳ	δοξαρίῳ	δοξάριον	noun	DSN	-
18.01.035	109.25	μου	μου	μου	ἐγώ	pronoun	GSZ1	I (first person pronoun)
18.01.036	109.26	ἢ	ἢ	ἤ	ἠέ	conjunction	-	ah!
18.01.037	109.27	τοῖς	τοῖς	τοῖς	ὁ	article	DPY	the
18.01.038	109.28	τέκνοις	τέκνοις	τέκνοις	τέκνον	noun	DPN	a child
18.01.039	109.29	ἢ	ἢ	ἤ	ἠέ	conjunction	-	ah!
18.01.040	109.30	τῇ	τῇ	τῇ	ὁ	article	DSF	the
18.01.041	109.31	γυναικί.	γυναικί	γυναικί	γυνή	noun	DSF	a woman
18.01.042	110.01	ἐμοὶ	ἐμοὶ	ἐμοί	ἐγώ	pronoun	DSZ1	I (first person pronoun)
18.01.043	110.02	δὲ	δὲ	δέ	δέ	particle	-	but
18.01.044	110.03	πάντα	πάντα	πάντα	πᾶς	adjective	ASM^SPN	all, the whole
18.01.045	110.04	αἴσια	αἴσια	αἴσια	αἴσιος	adjective	SPN^SPN	boding well, auspicious
18.01.046	110.05	σημαίνεται,	σημαίνεται	σημαίνεται	σημαίνω	verb	PMI.3S	to shew by a sign, indicate, make known, point out
18.01.047	110.06	ἐὰν	ἐὰν	ἐάν	ἐάν	conjunction	-	if
18.01.048	110.07	ἐγὼ	ἐγὼ	ἐγώ	ἐγώ	pronoun	NSZ1	I (first person pronoun)
18.01.049	110.08	θέλω:	θέλω	θέλω	ἐθέλω	verb	PAS.1S^PAI.1S	to will, wish, purpose
18.01.050	111.01	ὅ	ὅ	ὁ@	ὅς	pronoun	SSN	who, that, which: relative pronoun
18.01.051	111.02	τι	τι	τι	τις	pronoun	SSN	any one, any thing, some one, some thing;
18.01.052	111.03	γὰρ	γὰρ	γάρ	γάρ	particle	-	for
18.01.053	111.04	ἂν	ἂν	ἄν	ἄν	particle	-	modal particle
18.01.054	111.05	τούτων	τούτων	τούτων	οὗτος	pronoun	GPX	this; that
18.01.055	111.06	ἀποβαίνῃ,	ἀποβαίνῃ	ἀποβαίνῃ	ἀποβαίνω	verb	PMS.2S^PMI.2S^PAS.3S	to step off from
18.01.056	111.07	ἐπ’	ἐπ’	ἐπί	ἐπί	preposition	-	on, upon with gen., dat., and acc.
18.01.057	111.08	ἐμοί	ἐμοί	ἐμοί	ἐγώ	pronoun	DSZ1	I (first person pronoun)
18.01.058	111.09	ἐστιν	ἐστιν	ἐστί(ν)	εἰμί	verb	PAI.3S	to be
18.01.059	111.10	ὠφεληθῆναι	ὠφεληθῆναι	ὠφεληθῆναι	ὠφελέω	verb	APN	to help, aid, assist, to be of use
18.01.060	111.11	ἀπ’	ἀπ’	ἀπό	ἀπό	preposition	-	from, away from. c. gen.
18.01.061	111.12	αὐτοῦ.»	αὐτοῦ	αὐτοῦ	αὐτός	pronoun	GSN^GSM	unemph. 3rd pers.pronoun; -self; [the] same
19.01.001	112.01	ἀνίκητος	ἀνίκητος	ἀνίκητος	ἀνίκητος	adjective	NSZ	unconquered, unconquerable
19.01.002	112.02	εἶναι	εἶναι	εἶναι	εἰμί	verb	PAN	to be
19.01.003	112.03	δύνασαι,	δύνασαι	δύνασαι	δύναμαι	verb	PMI.2S	to be able, capable, strong enough
19.01.004	112.04	ἐὰν	ἐὰν	ἐάν	ἐάν	conjunction	-	if
19.01.005	112.05	εἰς	εἰς	εἰς	εἰς	preposition	-	into, to c. acc.
19.01.006	112.06	μηδένα	μηδένα	μηδένα	μηδείς	pronoun	ASZ^SPN	(and not one); not one, no-one
19.01.007	112.07	ἀγῶνα	ἀγῶνα	ἀγῶνα	ἀγών	noun	ASM	a gathering; a contest, a struggle, a trial
19.01.008	112.08	καταβαίνῃς,	καταβαίνῃς	καταβαίνῃς	καταβαίνω	verb	PAS.2S	to step down, go
19.01.009	112.09	ὃν	ὃν	ὅν	ὅς	pronoun	ASM^ASN	who, that, which: relative pronoun
19.01.010	112.10	οὐκ	οὐκ	οὐ	οὐ	adverb	-	not
19.01.011	112.11	ἔστιν	ἔστιν	ἐστί(ν)	εἰμί	verb	PAI.3S	to be
19.01.012	112.12	ἐπὶ	ἐπὶ	ἐπί	ἐπί	preposition	-	on, upon with gen., dat., and acc.
19.01.013	112.13	σοὶ	σοὶ	σοί	σύ	pronoun	DS-2^DS-2	you (personal pronoun)
19.01.014	112.14	νικῆσαι.	νικῆσαι	νικῆσαι	νικάω	verb	AAN	to conquer, prevail, vanquish
19.02.001	113.01	ὅρα	ὅρα	ὅρα	ὁράω	verb	PAD.2S^IAI.3S	to see
19.02.002	113.02	μήποτε	μήποτε	μήποτε	μήποτε	adverb	-	never, on no account
19.02.003	113.03	ἰδών	ἰδών	ἰδών	εἶδον	verb	AAP.NS-	to see
19.02.004	113.04	τινα	τινα	τινα	τις	pronoun	ASZ^SPN	any one, any thing, some one, some thing;
19.02.005	113.05	προτιμώμενον	προτιμώμενον	προτιμώμενον	προτιμάω	verb	PMP.AS-^PMP.SS-^PMP.AS-^PMP.SS-	to honour
19.02.006	113.06	ἢ	ἢ	ἤ	ἠέ	conjunction	-	ah!
19.02.007	113.07	μέγα	μέγα	μέγα	μέγας	adverb@case	SSN	big, great
19.02.008	113.08	δυνάμενον	δυνάμενον	δυνάμενον	δύναμαι	verb	PMP.AS-^PMP.SS-	to be able, capable, strong enough
19.02.009	113.09	ἢ	ἢ	ἤ	ἠέ	conjunction	-	ah!
19.02.010	113.10	ἄλλως	ἄλλως	ἄλλως	ἄλλως	adverb	-	in another way
19.02.011	113.11	εὐδοκιμοῦντα	εὐδοκιμοῦντα	εὐδοκιμοῦντα	εὐδοκιμέω	verb	PAP.SP-^PAP.AS-	to be of good repute, to be held in esteem, honoured, famous, popular
19.02.012	113.12	μακαρίσῃς,	μακαρίσῃς	μακαρίσῃς	μακαρίζω	verb	AAS.2S	to bless, to deem
19.02.013	113.13	ὑπὸ	ὑπὸ	ὑπό	ὑπό	preposition	-	from under, by, c. gen. under, c. dat., towards c. acc.
19.02.014	113.14	τῆς	τῆς	τῆς	ὁ	article	GSF	the
19.02.015	113.15	φαντασίας	φαντασίας	φαντασίας	φαντασία	noun	APF^GSF	imagination, the power by which an object is presented
19.02.016	113.16	συναρπασθείς.	συναρπασθείς	συναρπασθείς	συναρπάζω	verb	APP.NS-^APP.NS-	to seize and carry clean away
19.02.017	114.01	ἐὰν	ἐὰν	ἐάν	ἐάν	conjunction	-	if
19.02.018	114.02	γὰρ	γὰρ	γάρ	γάρ	particle	-	for
19.02.019	114.03	ἐν	ἐν	ἐν	ἐν	preposition	-	in, among. c. dat.
19.02.020	114.04	τοῖς	τοῖς	τοῖς	ὁ	article	DPY	the
19.02.021	114.05	ἐφ’	ἐφ’	ἐπί	ἐπί	preposition	-	on, upon with gen., dat., and acc.
19.02.022	114.06	ἡμῖν	ἡμῖν	ἡμῖν	ἐγώ	pronoun	DPZ1	I (first person pronoun)
19.02.023	114.07	ἡ	ἡ	ἡ	ὁ	article	NSF	the
19.02.024	114.08	οὐσία	οὐσία	οὐσία	οὐσία	adjective	SDF^NSF	that which is one's own, one's substance, property
19.02.025	114.09	τοῦ	τοῦ	τοῦ	ὁ	article	GSY	the
19.02.026	114.10	ἀγαθοῦ	ἀγαθοῦ	ἀγαθοῦ	ἀγαθός	adjective	GSY	good
19.02.027	114.11	ᾖ,	ᾖ	ᾖ	εἰμί	verb	PAS.3S	to be
19.02.028	114.12	οὔτε	οὔτε	οὔτε	οὔτε	adverb	-	neither / nor
19.02.029	114.13	φθόνος	φθόνος	φθόνος	φθόνος	noun	NSM	ill-will, envy, jealousy
19.02.030	114.14	οὔτε	οὔτε	οὔτε	οὔτε	adverb	-	neither / nor
19.02.031	114.15	ζηλοτυπία	ζηλοτυπία	ζηλοτυπία	ζηλοτυπία	noun	SDF^NSF	jealousy, rivalry
19.02.032	114.16	χώραν	χώραν	χώραν	χώρα	noun	ASF	land
19.02.033	114.17	ἔχει:	ἔχει	ἔχει	ἔχω	verb	PMI.2S^PAI.3S	to have
19.02.034	115.01	σύ	σύ	σύ	σύ	pronoun	NS-2	you (personal pronoun)
19.02.035	115.02	τε	τε	τε	τε	particle	-	and
19.02.036	115.03	αὐτὸς	αὐτὸς	αὐτός	αὐτός	pronoun	NSM	unemph. 3rd pers.pronoun; -self; [the] same
19.02.037	115.04	οὐ	οὐ	οὐ	οὐ	adverb	-	not
19.02.038	115.05	στρατηγός,	στρατηγός	στρατηγός	στρατηγός	noun	NSM	the leader
19.02.039	115.06	οὐ	οὐ	οὐ	οὐ	adverb	-	not
19.02.040	115.07	πρύτανις	πρύτανις	πρύτανις	πρύτανις	adjective	NSM	a prince, ruler, lord, chief
19.02.041	115.08	ἢ	ἢ	ἤ	ἠέ	conjunction	-	ah!
19.02.042	115.09	ὕπατος	ὕπατος	ὕπατος	ὕπατος	adjective	NSM	supremus, the highest, uppermost; Roman consul
19.02.043	115.10	εἶναι	εἶναι	εἶναι	εἰμί	verb	PAN	to be
19.02.044	115.11	θελήσεις,	θελήσεις	θελήσεις	θέλησις	noun	NPF^SPF	a willing, will
19.02.045	115.12	ἀλλ’	ἀλλ’	ἀλλά	ἀλλά	adverb	-	otherwise, but
19.02.046	115.13	ἐλεύθερος.	ἐλεύθερος	ἐλεύθερος	ἐλεύθερος	adjective	NSM^NSZ	free
19.02.047	116.01	μία	μία	μία	εἷς	adjective	NSF^NSF	one
19.02.048	116.02	δὲ	δὲ	δέ	δέ	particle	-	but
19.02.049	116.03	ὁδὸς	ὁδὸς	ὁδός	ὁδός	adjective	NSM	a way, path, track, journey
19.02.050	116.04	πρὸς	πρὸς	πρός	πρός	preposition	-	(w. gen.) from; (w. dat.) at, near, in addition to; (w. acc.) to, toward, regarding
19.02.051	116.05	τοῦτο,	τοῦτο	τοῦτο	οὗτος	pronoun	SSN	this; that
19.02.052	116.06	καταφρόνησις	καταφρόνησις	καταφρόνησις	καταφρόνησις	noun	NSF	contempt, disdain
19.02.053	116.07	τῶν	τῶν	τῶν	ὁ	article	GPF^GPY	the
19.02.054	116.08	οὐκ	οὐκ	οὐ	οὐ	adverb	-	not
19.02.055	116.09	ἐφ’	ἐφ’	ἐπί	ἐπί	preposition	-	on, upon with gen., dat., and acc.
19.02.056	116.10	ἡμῖν.	ἡμῖν	ἡμῖν	ἐγώ	pronoun	DPZ1	I (first person pronoun)
20.01.001	117.01	μέμνησο,	μέμνησο	μέμνησο	μιμνήσκω	verb	XMD.2S^YMI.2S	to remind
20.01.002	117.02	ὅτι	ὅτι	ὅτι	ὅστις	pronoun	SSN	indef. relative or indirect interrogative
20.01.003	117.03	οὐχ	οὐχ	οὐ	οὐ	adverb	-	not
20.01.004	117.04	ὁ	ὁ	ὁ	ὁ	article	NSM	the
20.01.005	117.05	λοιδορῶν	λοιδορῶν	λοιδορῶν	λοιδορέω	verb	PAP.NS-	to abuse, revile
20.01.006	117.06	ἢ	ἢ	ἤ	ἠέ	conjunction	-	ah!
20.01.007	117.07	ὁ	ὁ	ὁ	ὁ	article	NSM	the
20.01.008	117.08	τύπτων	τύπτων	τύπτων	τύπτω	verb	PAP.NS-	to beat, strike, smite
20.01.009	117.09	ὑβρίζει,	ὑβρίζει	ὑβρίζει	ὑβρίζω	verb	PMI.2S^PAI.3S	to wax wanton, run riot
20.01.010	117.10	ἀλλὰ	ἀλλὰ	ἀλλά	ἀλλά	adverb	-	otherwise, but
20.01.011	117.11	τὸ	τὸ	τό	ὁ	article	SSN	the
20.01.012	117.12	δόγμα	δόγμα	δόγμα	δόγμα	noun	SSN	that which seems to one, an opinion, dogma
20.01.013	117.13	τὸ	τὸ	τό	ὁ	article	SSN	the
20.01.014	117.14	περὶ	περὶ	περί	περί	preposition	-	around, round about with gen., dat., and acc.
20.01.015	117.15	τούτων	τούτων	τούτων	οὗτος	pronoun	GPX	this; that
20.01.016	117.16	ὡς	ὡς	ὡς	ὡς	conjunction	-	as, how
20.01.017	117.17	ὑβριζόντων.	ὑβριζόντων	ὑβριζόντων	ὑβρίζω	verb	PAP.GP-^PAD.3P	to wax wanton, run riot
20.01.018	118.01	ὅταν	ὅταν	ὅταν	ὅταν	conjunction	-	when, whenever
20.01.019	118.02	οὖν	οὖν	οὖν	οὖν	particle	-	so, then, therefore
20.01.020	118.03	ἐρεθίσῃ	ἐρεθίσῃ	ἐρεθίσῃ	ἐρεθίζω	verb	AMS.2S^AAS.3S^FMI.2S	to rouse to anger, rouse to fight, irritate
20.01.021	118.04	σέ	σέ	σέ	σύ	pronoun	AS-2^AS-2	you (personal pronoun)
20.01.022	118.05	τις,	τις	τις	τις	pronoun	NSZ	any one, any thing, some one, some thing;
20.01.023	118.06	ἴσθι,	ἴσθι	ἴσθι	εἰμί	verb	PAD.2S	to be
20.01.024	118.07	ὅτι	ὅτι	ὅτι	ὅστις	pronoun	SSN	indef. relative or indirect interrogative
20.01.025	118.08	ἡ	ἡ	ἡ	ὁ	article	NSF	the
20.01.026	118.09	σή	σή	σή	σός	adjective	NSF	your
20.01.027	118.10	σε	σε	σε	σύ	pronoun	AS-2	you (personal pronoun)
20.01.028	118.11	ὑπόληψις	ὑπόληψις	ὑπόληψις	ὑπόληψις	noun	NSF	taking-up: reply, impression, assumption
20.01.029	118.12	ἠρέθικε.	ἠρέθικε	ἠρέθικε	ἐρεθίζω	verb	XAD.2S^XAI.3S	to rouse to anger, rouse to fight, irritate
20.01.030	119.01	τοιγαροῦν	τοιγαροῦν	τοιγαροῦν	τοιγάρ	particle	-	so then, wherefore, therefore, accordingly
